event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,argos:valid-location-manual,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
372405787,false,2014-06-03 01:36:41.000,-74.62,35.461,true,0.0,-128.0,401.677591,,,"68",35.461,37.927,"0",-74.62,-62.539,4,0,2,,52.0,,,178,46,201,127,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405788,true,2014-06-03 07:47:48.000,-74.74599999999998,35.406,,0.0,-125.0,401.6775926,,,"50",35.406,38.751,"0",-74.746,-90.673,7,0,2,,116.0,,,186,16,89,130,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405789,false,2014-06-03 10:40:40.000,-74.923,35.429,true,0.0,-121.0,401.6775988,,,"30",35.429,36.101,"Z",-74.923,-78.276,5,0,0,,112.0,,,212,222,25,130,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405790,false,2014-06-03 10:40:40.000,,,true,0.0,-137.0,401.6775865,,,"00",,,"Z",,,1,0,,,,,,212,222,25,130,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405791,false,2014-06-03 13:40:13.000,-74.911,35.354,true,0.0,-127.0,401.6775673,,,"60",35.354,27.902,"0",-74.911,-38.252,8,0,2,,154.0,,,59,54,57,126,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405792,false,2014-06-03 14:05:30.000,-74.81100000000004,35.373,true,0.0,-128.0,401.6775842,,,"60",35.373,30.111,"0",-74.811,-49.468,8,0,2,,125.0,,,189,34,169,130,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405793,true,2014-06-03 14:31:04.000,-74.78300000000002,35.407,,0.0,-121.0,401.6776016,,,"60",35.407,33.027,"1",-74.783,-63.273,5,0,2,,76.0,,,178,46,201,127,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405794,false,2014-06-03 19:07:51.000,,,true,0.0,-136.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,59,23,57,126,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405795,true,2014-06-03 20:15:35.000,-74.73500000000001,35.433,,0.0,-131.0,401.6775992,,,"66",35.433,43.455,"2",-74.735,-34.543,5,0,3,,319.0,,,185,224,169,132,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405796,true,2014-06-03 20:15:44.000,-74.76499999999999,35.407,,0.0,-121.0,401.6776045,,,"66",35.407,37.599,"2",-74.765,-64.225,7,0,3,,338.0,,,182,4,169,132,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405797,false,2014-06-04 00:50:10.000,-74.637,35.534,true,0.0,-134.0,401.677621,,,"68",35.534,43.622,"0",-74.637,-115.237,4,0,2,,58.0,,,182,86,57,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405798,false,2014-06-04 00:51:00.000,,,true,0.0,-134.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,184,38,73,134,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405799,true,2014-06-04 01:24:56.000,-74.63999999999999,35.463,,0.0,-124.0,401.6776007,,,"58",35.463,39.12,"1",-74.64,-56.636,9,0,2,,196.0,,,59,23,57,127,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405800,true,2014-06-04 02:34:17.000,-74.64699999999999,35.467,,0.0,-118.0,401.6776036,,,"58",35.467,32.236,"0",-74.647,-90.654,6,1,2,,104.0,,,179,4,201,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405801,false,2014-06-04 08:32:54.000,,,true,0.0,-137.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,187,232,169,246,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405802,false,2014-06-04 08:41:41.000,,,true,0.0,-129.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,189,243,105,131,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405803,true,2014-06-04 10:25:09.000,-74.642,35.637,,0.0,-120.0,401.6776013,,,"50",35.637,36.683,"0",-74.642,-69.316,6,3,2,,109.0,,,191,136,201,132,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405804,false,2014-06-04 10:25:09.000,-74.66500000000002,35.618,true,0.0,-129.0,401.6775827,,,"60",35.618,40.581,"0",-74.665,-98.924,5,0,2,,109.0,,,191,136,201,132,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405805,false,2014-06-04 13:19:53.000,-74.54899999999998,35.668,true,0.0,-132.0,401.6776045,,,"00",35.668,26.268,"B",-74.549,-28.471,2,0,2,,40.0,,,182,86,57,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405806,true,2014-06-04 13:48:04.000,-74.61599999999999,35.754,,0.0,-129.0,401.6776111,,,"00",35.754,29.055,"A",-74.616,-43.864,3,0,2,,54.0,,,186,44,233,133,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405807,false,2014-06-04 14:05:26.000,,,true,0.0,-134.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,177,125,121,136,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405808,false,2014-06-04 19:05:22.000,,,true,0.0,-135.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,176,101,25,136,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405809,true,2014-06-04 19:48:23.000,-74.57299999999998,35.801,,0.0,-137.0,401.6776045,,,"00",35.801,45.776,"B",-74.573,-23.046,2,0,2,,20.0,,,59,23,57,127,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405810,false,2014-06-04 21:34:22.000,-75.15899999999999,35.674,true,0.0,-130.0,401.6775795,,,"30",35.674,24.066,"Z",-75.159,-85.204,5,0,0,,110.0,,,187,33,57,136,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405811,false,2014-06-04 23:10:03.000,,,true,0.0,-133.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,210,234,105,134,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405812,false,2014-06-05 00:30:53.000,,,true,0.0,-134.0,401.6776045,,,"00",,,"Z",,,1,0,,,,,,190,4,105,135,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405813,false,2014-06-05 01:09:56.000,-75.04700000000003,35.896,true,0.0,-133.0,401.6776352,,,"60",35.896,40.743,"0",-75.047,-50.762,6,0,2,,88.0,,,182,86,57,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405814,true,2014-06-05 02:55:59.000,-74.61400000000003,35.966,,0.0,-126.0,401.6775921,,,"60",35.966,30.733,"2",-74.614,-98.928,6,0,3,,217.0,,,216,58,169,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405815,true,2014-06-05 07:25:51.000,-74.58799999999997,36.097,,0.0,-126.0,401.6775906,,,"48",36.097,37.144,"0",-74.588,-79.637,4,0,4,,468.0,,,181,5,9,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405816,true,2014-06-05 08:32:17.000,-74.50400000000002,36.049,,0.0,-126.0,401.677578,,,"58",36.049,29.871,"1",-74.504,-45.428,8,0,3,,216.0,,,218,192,9,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405817,true,2014-06-05 09:44:37.000,-74.48900000000003,36.121,,0.0,-123.0,401.6775974,,,"57",36.121,32.068,"0",-74.489,-55.067,6,0,2,,273.0,,,185,76,233,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405818,true,2014-06-05 11:36:19.000,-74.42500000000001,36.146,,0.0,-128.0,401.6775946,,,"58",36.146,30.388,"1",-74.425,-102.284,7,0,3,,156.0,,,179,4,201,134,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405819,true,2014-06-05 13:35:01.000,-74.37900000000002,36.168,,0.0,-131.0,401.6776014,,,"58",36.168,28.21,"0",-74.379,-38.024,8,0,2,,182.0,,,215,195,217,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405820,true,2014-06-05 14:39:07.000,-74.31200000000001,36.144,,0.0,-120.0,401.6776056,,,"30",36.144,34.546,"Z",-74.312,-66.275,6,1,0,,89.0,,,215,93,137,135,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405821,false,2014-06-05 18:46:08.000,-74.928,35.874,true,0.0,-132.0,401.6775599,,,"58",35.874,33.316,"0",-74.928,-87.749,4,0,2,,107.0,,,184,31,201,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405822,true,2014-06-05 19:53:21.000,-74.404,36.261,,0.0,-123.0,401.677598,,,"58",36.261,40.41,"1",-74.404,-54.113,8,0,4,,296.0,,,61,104,153,132,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405823,false,2014-06-05 22:14:16.000,,,true,0.0,-137.0,401.677598,,,"00",,,"Z",,,1,0,,,,,,184,31,201,202,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405824,false,2014-06-06 01:00:44.000,-74.63900000000001,36.256,true,0.0,-131.0,401.677644,,,"08",36.256,42.136,"A",-74.639,-45.234,3,0,2,,36.0,,,217,35,217,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405825,false,2014-06-06 01:59:32.000,-73.40300000000002,37.435,true,0.0,-125.0,401.6776613,,,"30",37.435,20.108,"Z",-73.403,-93.63,3,0,0,,68.0,,,177,19,187,58,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405826,true,2014-06-06 02:42:47.000,-74.53399999999999,36.372,,0.0,-124.0,401.677598,,,"00",36.372,32.43,"B",-74.534,-93.372,3,0,2,,20.0,,,183,62,249,139,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405827,true,2014-06-06 08:21:13.000,-74.57400000000001,36.422,,0.0,-129.0,401.677598,,,"60",36.422,29.062,"0",-74.574,-39.75,6,0,2,,93.0,,,187,65,249,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405828,false,2014-06-06 09:25:22.000,-74.59100000000001,36.452,true,0.0,-130.0,401.6776282,,,"00",36.452,29.94,"B",-74.591,-42.699,2,0,2,,83.0,,,184,31,201,138,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405829,true,2014-06-06 09:25:22.000,-74.529,36.419,,0.0,-132.0,401.6776282,,,"00",36.419,43.223,"A",-74.529,-40.044,3,0,2,,83.0,,,215,195,217,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405830,true,2014-06-06 15:11:07.000,-74.49400000000003,36.496,,0.0,-127.0,401.6775871,,,"58",36.496,37.791,"0",-74.494,-81.037,5,0,2,,82.0,,,59,226,249,136,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405831,false,2014-06-06 15:57:00.000,-75.26499999999999,36.849,true,0.0,-122.0,401.6777052,,,"30",42.238,36.849,"Z",-103.058,-75.265,3,0,0,,48.0,,,180,66,170,141,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405832,true,2014-06-06 18:39:32.000,-74.62200000000001,36.57,,0.0,-120.0,401.6775918,,,"68",36.57,34.852,"1",-74.622,-82.941,5,1,2,,76.0,,,187,240,57,137,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405833,false,2014-06-06 20:46:04.000,,,true,0.0,-133.0,401.6775998,,,"00",,,"Z",,,1,0,,,,,,221,183,233,139,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405834,true,2014-06-06 21:27:39.000,-74.87400000000002,36.642,,0.0,-126.0,401.6776464,,,"67",36.642,32.036,"0",-74.874,-96.053,4,0,2,,51.0,,,0,1,141,86,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405835,false,2014-06-06 22:17:33.000,-75.01600000000002,36.454,true,0.0,-130.0,401.6775584,,,"08",36.454,32.487,"A",-75.016,-94.89,3,0,2,,49.0,,,220,75,9,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405836,false,2014-06-06 23:19:57.000,-74.68799999999999,36.76,true,0.0,-124.0,401.6775925,,,"68",36.76,35.764,"0",-74.688,-69.616,5,0,2,,70.0,,,184,127,185,141,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405837,false,2014-06-07 00:57:30.000,-74.59699999999998,36.613,true,0.0,-135.0,401.6775036,,,"67",36.613,44.774,"0",-74.597,-117.316,4,0,2,,69.0,,,187,196,169,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405838,true,2014-06-07 02:26:24.000,-74.64499999999998,36.83,,0.0,-131.0,401.6775863,,,"58",36.83,34.443,"0",-74.645,-86.62,4,0,2,,55.0,,,221,47,121,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405839,false,2014-06-07 08:39:30.000,,,true,0.0,-137.0,401.6775998,,,"00",,,"Z",,,1,0,,,,,,211,207,249,138,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405840,true,2014-06-07 13:51:47.000,-74.36599999999999,37.097,,0.0,-129.0,401.6775893,,,"60",37.097,31.178,"0",-74.366,-46.248,4,0,2,,78.0,,,211,207,249,138,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405841,true,2014-06-07 15:34:03.000,-74.43299999999999,37.106,,0.0,-118.0,401.6775719,,,"56",37.106,40.931,"1",-74.433,-93.582,7,7,2,,113.0,,,220,114,41,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405842,true,2014-06-07 21:11:31.000,-74.368,37.194,,0.0,-126.0,401.6775945,,,"68",37.194,33.608,"0",-74.368,-91.603,6,0,2,,106.0,,,187,67,233,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405843,false,2014-06-08 01:15:47.000,-74.30399999999997,37.291,true,0.0,-120.0,401.6775937,,,"68",37.291,41.727,"0",-74.304,-52.519,5,2,2,,82.0,,,208,37,57,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405844,true,2014-06-08 02:06:58.000,-74.404,37.277,,0.0,-125.0,401.6775796,,,"58",37.277,36.716,"0",-74.404,-77.235,6,0,2,,99.0,,,180,138,9,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405845,true,2014-06-08 06:55:51.000,-74.363,37.434,,0.0,-122.0,401.6775737,,,"60",37.434,35.224,"0",-74.363,-63.507,6,0,2,,81.0,,,223,89,41,143,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405846,false,2014-06-08 08:33:02.000,,,true,0.0,-137.0,401.6775941,,,"00",,,"Z",,,1,0,,,,,,208,37,41,142,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405847,false,2014-06-08 08:33:38.000,-74.20499999999998,37.41,true,0.0,-132.0,401.6775941,,,"60",37.41,44.928,"0",-74.205,-111.558,4,0,2,,74.0,,,217,119,105,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405848,false,2014-06-08 14:30:52.000,-75.34100000000001,38.018,true,0.0,-128.0,401.6775218,,,"30",34.911,38.018,"Z",-59.598,-75.341,3,0,0,,37.0,,,178,210,249,144,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405849,true,2014-06-08 16:39:27.000,-74.20400000000001,37.477,,0.0,-135.0,401.6775678,,,"68",37.477,47.443,"0",-74.204,-25.136,8,0,2,,121.0,,,184,91,25,141,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405850,true,2014-06-08 19:17:21.000,-74.21699999999998,37.511,,0.0,-133.0,401.6775941,,,"00",37.511,44.407,"B",-74.217,-39.316,2,0,2,,18.0,,,181,59,169,143,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405851,true,2014-06-08 21:31:21.000,-74.05200000000002,37.494,,0.0,-122.0,401.6775922,,,"60",37.494,37.749,"0",-74.052,-72.772,7,0,2,,129.0,,,180,138,9,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405852,true,2014-06-08 23:52:40.000,-73.96100000000001,37.507,,0.0,-126.0,401.6776118,,,"00",37.507,40.212,"A",-73.961,-87.513,3,0,2,,69.0,,,220,35,201,142,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405853,true,2014-06-10 00:37:23.000,-73.762,37.554,,0.0,-132.0,401.6775941,,,"00",37.554,45.99,"B",-73.762,-35.021,2,0,2,,19.0,,,211,67,73,147,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405854,true,2014-06-10 02:08:34.000,-73.68,37.531,,0.0,-124.0,401.6775941,,,"60",37.531,36.037,"0",-73.68,-81.42,5,0,2,,79.0,,,214,86,169,143,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405855,true,2014-06-10 06:31:13.000,-73.84500000000003,37.36,,0.0,-129.0,401.6775835,,,"00",37.36,33.161,"A",-73.845,-52.972,3,0,2,,559.0,,,214,86,169,143,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405856,true,2014-06-10 09:14:24.000,-73.971,37.328,,0.0,-124.0,401.6776007,,,"08",37.328,35.584,"A",-73.971,-65.823,3,0,2,,41.0,,,211,154,41,147,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405857,false,2014-06-10 09:29:05.000,-73.76099999999997,37.246,true,0.0,-134.0,401.6776152,,,"58",37.246,31.205,"0",-73.761,-43.618,5,0,2,,64.0,,,222,240,153,146,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405858,true,2014-06-10 13:44:12.000,-73.93399999999997,37.234,,0.0,-134.0,401.6775835,,,"00",37.234,30.506,"B",-73.934,-41.268,2,0,2,,19.0,,,60,30,57,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405859,false,2014-06-10 14:35:21.000,-74.18299999999999,37.29,true,0.0,-121.0,401.6775769,,,"58",37.29,35.296,"0",-74.183,-64.125,4,0,2,,91.0,,,216,12,153,146,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405860,true,2014-06-10 19:33:31.000,-74.16200000000003,37.141,,0.0,-132.0,401.6775894,,,"60",37.141,29.68,"0",-74.162,-110.496,4,0,2,,101.0,,,60,30,57,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405861,true,2014-06-10 20:44:45.000,-74.10399999999998,37.143,,0.0,-129.0,401.6775901,,,"50",37.143,42.239,"0",-74.104,-49.027,5,0,2,,65.0,,,217,242,169,146,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405862,false,2014-06-10 20:45:03.000,,,true,0.0,-137.0,401.6775835,,,"00",,,"Z",,,1,0,,,,,,217,242,169,146,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405863,false,2014-06-12 00:00:40.000,,,true,0.0,-125.0,401.6775835,,,"00",,,"Z",,,1,0,,,,,,219,208,121,151,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405864,false,2014-06-12 01:25:43.000,-74.678,36.813,true,0.0,-128.0,401.6776082,,,"50",36.813,39.331,"0",-74.678,-60.684,6,0,2,,93.0,,,217,114,185,147,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405865,false,2014-06-12 03:15:53.000,,,true,0.0,-133.0,401.6775835,,,"00",,,"Z",,,1,0,,,,,,212,236,121,146,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405866,false,2014-06-12 06:13:47.000,-74.10899999999998,36.692,true,0.0,-135.0,401.6776277,,,"50",36.692,30.302,"0",-74.109,-42.963,5,0,2,,71.0,,,208,100,41,150,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405867,true,2014-06-12 07:52:44.000,-74.48399999999998,36.777,,0.0,-128.0,401.6776055,,,"50",36.777,40.027,"0",-74.484,-90.681,5,0,1,,72.0,,,181,2,201,148,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405868,false,2014-06-12 08:58:16.000,-74.887,37.039,true,0.0,-134.0,401.677558,,,"60",32.805,37.039,"0",-53.794,-74.887,7,0,0,,102.0,,,187,142,249,144,"2",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405869,false,2014-06-12 11:10:11.000,,,true,0.0,-137.0,401.6775835,,,"00",,,"Z",,,1,0,,,,,,185,76,169,148,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405870,true,2014-06-12 11:54:39.000,-74.471,36.651,,0.0,-131.0,401.6775618,,,"50",36.651,44.794,"0",-74.471,-115.137,6,0,1,,85.0,,,222,240,153,157,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405871,false,2014-06-12 19:15:13.000,,,true,0.0,-131.0,401.6775835,,,"00",,,"Z",,,1,0,,,,,,0,1,153,51,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405872,false,2014-06-12 20:12:29.000,-73.82499999999999,36.407,true,0.0,-133.0,401.677565,,,"30",36.407,38.244,"Z",-73.825,-64.638,6,0,0,,100.0,,,188,14,89,21,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405873,false,2014-06-12 21:31:43.000,-74.14999999999998,36.504,true,0.0,-126.0,401.6775887,,,"00",36.504,36.737,"B",-74.15,-72.957,5,0,1,,70.0,,,60,30,57,140,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405874,true,2014-06-12 22:00:02.000,-74.356,36.442,,0.0,-134.0,401.6775835,,,"00",36.442,28.239,"B",-74.356,-112.226,2,0,1,,18.0,,,211,67,73,147,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405875,true,2014-06-14 02:33:16.000,-74.512,35.765,,0.0,-121.0,401.6775707,,,"50",35.765,33.077,"0",-74.512,-87.514,5,0,1,,190.0,,,182,170,73,153,"1",,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405876,false,2014-06-14 09:28:15.000,,,true,0.0,-128.0,401.677574,,,"00",,,"Z",,,1,0,,,,,,210,218,217,150,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
372405877,false,2014-06-14 10:11:03.000,-74.70600000000002,35.635,true,0.0,-128.0,401.677574,,,"50",35.635,39.31,"0",-74.706,-92.173,5,0,1,,81.0,,,189,156,217,148,,,,"argos-doppler-shift","Ziphius cavirostris","102465","ZcTag029","Cuvier's beaked whale CRC NW Atlantic"
