DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-19 21:23:44,N,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,3,18,16,2014-05-19 22:37:53,SR,Z,36.6994,-72.8029,33.3847,-55.478,30,,401677523,-137
ZcTag029,102465,Mk10,DS,3,0,3,18,16,2014-05-19 22:37:36,R,,,,,,,,,-137
ZcTag029,102465,Mk10,DS,8,0,4,19,15,2014-05-20 02:01:19,MB,1,35.5995,-74.732,36.0139,-72.7006,68,,401677623,-123
ZcTag029,102465,Mk10,DS,8,0,4,19,15,2014-05-20 02:01:19,B,1,35.599,-74.732,,,68,,401677623,-123
ZcTag029,102465,Mk10,DS,7,0,4,18,16,2014-05-20 06:57:29,NP,B,35.6547,-74.4635,33.6462,-67.5551,,,401677657,-121
ZcTag029,102465,Mk10,DS,7,0,4,18,16,2014-05-20 06:57:29,P,B,35.655,-74.463,,,,,401677658,-121
ZcTag029,102465,Mk10,DS,3,0,3,33,15,2014-05-20 08:09:59,NN,A,35.8817,-75.0024,27.4491,-36.6009,,,401677774,-134
ZcTag029,102465,Mk10,DS,3,0,3,33,15,2014-05-20 08:09:59,N,A,35.882,-75.002,,,,,401677774,-134
ZcTag029,102465,Mk10,DS,5,0,3,22,16,2014-05-20 08:44:18,NP,0,35.6863,-74.8634,43.8566,-116.3939,60,,401677644,-132
ZcTag029,102465,Mk10,DS,5,0,3,22,16,2014-05-20 08:44:18,P,0,35.686,-74.863,,,60,,401677644,-132
ZcTag029,102465,Mk10,DS,2,0,2,19,19,2014-05-20 09:47:19,NK,B,35.826,-74.8801,31.2611,-51.5406,,,401677635,-133
ZcTag029,102465,Mk10,DS,2,0,2,19,19,2014-05-20 09:47:19,K,B,35.826,-74.88,,,,,401677635,-133
ZcTag029,102465,Mk10,DS,8,0,6,33,16,2014-05-20 09:49:27,NN,1,35.6685,-74.683,37.8444,-84.8189,50,,401677648,-122
ZcTag029,102465,Mk10,DS,8,0,6,33,16,2014-05-20 09:49:27,N,1,35.668,-74.683,,,50,,401677649,-122
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-20 11:30:17,NN,,,,,,,,401677635,-137
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-20 11:30:17,N,,,,,,,,,
ZcTag029,102465,Mk10,DS,5,0,3,26,17,2014-05-20 15:14:39,NL,0,35.6897,-74.6985,37.6813,-84.1422,50,,401677647,-120
ZcTag029,102465,Mk10,DS,5,0,3,26,17,2014-05-20 15:14:39,L,0,35.69,-74.699,,,50,,401677648,-120
ZcTag029,102465,Mk10,DS,4,0,3,28,17,2014-05-20 18:21:00,NP,,,,,,,,401677635,-125
ZcTag029,102465,Mk10,DS,4,0,3,28,17,2014-05-20 18:21:00,P,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,2,17,17,2014-05-20 22:38:07,NK,B,35.6249,-74.8117,29.6928,-103.7385,,,401677641,-126
ZcTag029,102465,Mk10,DS,3,0,2,17,17,2014-05-20 22:37:58,K,A,35.62,-74.792,,,,,401677641,-126
ZcTag029,102465,Mk10,DS,4,0,4,34,21,2014-05-20 23:54:55,SR,0,35.5894,-74.4498,37.9883,-86.7527,50,,401677600,-123
ZcTag029,102465,Mk10,DS,4,0,4,34,21,2014-05-20 23:54:55,R,0,35.589,-74.45,,,50,,401677601,-123
ZcTag029,102465,Mk10,DS,3,0,3,61,24,2014-05-21 00:44:20,MA,A,35.6623,-74.6957,42.7858,-38.026,,,401677593,-124
ZcTag029,102465,Mk10,DS,3,0,3,61,24,2014-05-21 00:44:20,A,A,35.662,-74.696,,,,,401677593,-124
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 01:03:44,NL,,,,,,,,401677635,-136
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 01:03:44,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,4,0,3,18,15,2014-05-21 02:24:49,MA,0,35.5689,-74.8452,33.3769,-85.7025,60,,401677591,-113
ZcTag029,102465,Mk10,DS,4,0,3,18,15,2014-05-21 02:24:49,A,0,35.569,-74.845,,,60,,401677591,-113
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 02:35:22,NL,,,,,,,,401677635,-127
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 02:35:22,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,5,0,3,33,16,2014-05-21 06:51:55,NP,0,35.5992,-74.701,33.2083,-63.1151,50,,401677628,-119
ZcTag029,102465,Mk10,DS,5,0,3,33,16,2014-05-21 06:51:55,P,0,35.599,-74.701,,,50,,401677629,-119
ZcTag029,102465,Mk10,DS,6,0,6,40,21,2014-05-21 07:58:27,NN,0,35.6717,-74.7567,26.1112,-31.5074,50,,401677632,-130
ZcTag029,102465,Mk10,DS,6,0,6,40,21,2014-05-21 07:58:27,N,0,35.672,-74.757,,,58,,401677633,-130
ZcTag029,102465,Mk10,DS,4,0,4,22,16,2014-05-21 09:23:38,SR,Z,35.7526,-74.003,41.9803,-41.3488,36,,401677541,-135
ZcTag029,102465,Mk10,DS,4,0,4,22,16,2014-05-21 09:23:35,R,,,,,,,,,-135
ZcTag029,102465,Mk10,DS,8,0,8,37,17,2014-05-21 09:40:41,NN,1,35.6792,-74.7943,36.5996,-79.1357,58,,401677625,-121
ZcTag029,102465,Mk10,DS,8,0,8,37,17,2014-05-21 09:40:41,N,1,35.679,-74.794,,,58,,401677625,-121
ZcTag029,102465,Mk10,DS,5,0,4,35,19,2014-05-21 10:59:30,NK,1,35.6363,-74.7253,38.3117,-88.1838,68,,401677628,-123
ZcTag029,102465,Mk10,DS,5,0,4,35,19,2014-05-21 10:59:30,K,1,35.636,-74.725,,,68,,401677628,-123
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 11:01:20,SR,,,,,,,,401677636,-136
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 11:01:20,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,2,0,2,19,19,2014-05-21 11:20:15,NN,B,35.676,-74.7975,46.2413,-127.2352,,,401677636,-136
ZcTag029,102465,Mk10,DS,2,0,2,19,19,2014-05-21 11:20:15,N,B,35.676,-74.797,,,,,401677637,-136
ZcTag029,102465,Mk10,DS,4,0,4,34,16,2014-05-21 13:23:06,NL,,,,,,,,401677636,-130
ZcTag029,102465,Mk10,DS,4,0,4,34,16,2014-05-21 13:23:56,L,0,35.527,-74.769,,,68,,401677604,-130
ZcTag029,102465,Mk10,DS,4,0,3,23,15,2014-05-21 13:58:42,MB,,,,,,,,401677636,-135
ZcTag029,102465,Mk10,DS,4,0,3,23,15,2014-05-21 13:58:07,B,0,35.635,-74.957,,,68,,401677683,-133
ZcTag029,102465,Mk10,DS,6,0,5,62,22,2014-05-21 14:59:49,NL,0,35.5062,-74.5312,36.3823,-78.6788,58,,401677643,-124
ZcTag029,102465,Mk10,DS,6,0,5,62,22,2014-05-21 14:59:49,L,0,35.506,-74.531,,,58,,401677634,-124
ZcTag029,102465,Mk10,DS,4,0,3,43,18,2014-05-21 16:27:32,MA,0,35.4693,-74.7848,44.0549,-119.2855,68,,401677584,-126
ZcTag029,102465,Mk10,DS,4,0,3,43,18,2014-05-21 16:27:32,A,0,35.469,-74.785,,,68,,401677585,-126
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 19:58:57,NP,,,,,,,,401677636,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 19:58:57,P,,,,,,,,,
ZcTag029,102465,Mk10,DS,2,0,2,42,42,2014-05-21 21:00:16,NN,B,35.3788,-74.8412,32.8884,-87.5023,,,401677636,-129
ZcTag029,102465,Mk10,DS,2,0,2,42,42,2014-05-21 21:00:16,N,B,35.379,-74.841,,,,,401677614,-129
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 21:42:23,SR,,,,,,,,401677636,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-21 21:42:23,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,3,52,37,2014-05-22 00:44:10,NL,A,35.5181,-74.7178,42.9355,-37.4547,,,401677640,-131
ZcTag029,102465,Mk10,DS,3,0,3,52,37,2014-05-22 00:44:10,L,A,35.518,-74.718,,,,,401677641,-131
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-22 01:04:15,SR,,,,,,,,401677636,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-22 01:04:15,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,5,0,4,87,17,2014-05-22 01:19:08,MB,2,35.5501,-74.7541,39.8841,-53.0434,60,,401677613,-132
ZcTag029,102465,Mk10,DS,5,0,4,87,17,2014-05-22 01:19:08,B,2,35.55,-74.754,,,60,,401677614,-132
ZcTag029,102465,Mk10,DS,6,0,6,94,22,2014-05-22 02:25:36,NL,0,35.5417,-74.6789,33.0708,-85.8204,58,,401677618,-131
ZcTag029,102465,Mk10,DS,6,0,6,94,22,2014-05-22 02:25:36,L,0,35.542,-74.679,,,58,,401677618,-131
ZcTag029,102465,Mk10,DS,5,0,5,87,15,2014-05-22 07:47:43,NN,1,35.5575,-74.6287,24.9022,-26.093,66,,401677622,-134
ZcTag029,102465,Mk10,DS,5,0,5,87,15,2014-05-22 07:47:43,N,1,35.558,-74.629,,,66,,401677619,-134
ZcTag029,102465,Mk10,DS,3,0,3,44,38,2014-05-22 08:54:39,NK,A,35.4953,-74.6766,26.093,-28.8817,8,,401677609,-136
ZcTag029,102465,Mk10,DS,6,0,4,53,25,2014-05-22 08:56:09,SR,0,35.5668,-74.6266,44.9998,-25.8152,58,,401677627,-134
ZcTag029,102465,Mk10,DS,3,0,3,44,38,2014-05-22 08:54:39,K,A,35.495,-74.677,,,8,,401677610,-136
ZcTag029,102465,Mk10,DS,6,0,4,53,25,2014-05-22 08:56:09,R,0,35.567,-74.627,,,58,,401677628,-134
ZcTag029,102465,Mk10,DS,2,0,2,65,65,2014-05-22 09:24:35,NN,,,,,,,,401677619,-131
ZcTag029,102465,Mk10,DS,2,0,2,65,65,2014-05-22 09:24:35,N,,,,,,,,,
ZcTag029,102465,Mk10,DS,8,0,6,32,15,2014-05-22 10:32:54,NK,,,,,,,,401677619,-128
ZcTag029,102465,Mk10,DS,8,0,6,32,15,2014-05-22 10:32:54,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,9,0,7,25,15,2014-05-22 10:32:54,SR,,,,,,,,401677619,-121
ZcTag029,102465,Mk10,DS,9,0,7,25,15,2014-05-22 10:32:54,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-22 16:02:19,MA,,,,,,,,401677619,-132
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-22 16:02:19,A,,,,,,,,,
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-22 19:16:29,NN,,,,,,,,401677619,-136
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-22 19:16:29,N,,,,,,,,,
ZcTag029,102465,Mk10,DS,2,0,0,32,32,2014-05-22 20:09:12,NK,B,35.6368,-74.6983,43.8798,-32.6994,,,401677624,-131
ZcTag029,102465,Mk10,DS,2,0,0,32,32,2014-05-22 20:09:12,K,B,35.637,-74.698,,,,,401677624,-131
ZcTag029,102465,Mk10,DS,10,0,10,20,14,2014-05-22 20:53:45,NN,,,,,,,,401677619,-120
ZcTag029,102465,Mk10,DS,10,0,10,20,14,2014-05-22 20:53:54,N,2,35.648,-74.775,,,50,,401677624,-120
ZcTag029,102465,Mk10,DS,6,0,4,18,15,2014-05-22 22:45:20,SR,0,35.6826,-74.8176,32.07,-56.8507,68,,401677642,-130
ZcTag029,102465,Mk10,DS,6,0,4,18,15,2014-05-22 22:45:20,R,0,35.683,-74.818,,,68,,401677643,-130
ZcTag029,102465,Mk10,DS,6,0,5,25,14,2014-05-23 01:42:24,MA,,,,,,,,401677624,-120
ZcTag029,102465,Mk10,DS,6,0,5,25,14,2014-05-23 01:43:26,A,1,35.615,-74.721,,,58,,401677630,-118
ZcTag029,102465,Mk10,DS,2,0,1,16,16,2014-05-23 02:19:31,NL,B,35.8403,-75.5336,,,,,401677624,-131
ZcTag029,102465,Mk10,DS,2,0,1,16,16,2014-05-23 02:19:31,L,B,35.84,-75.534,,,,,401677613,-131
ZcTag029,102465,Mk10,DS,9,0,6,42,14,2014-05-23 03:25:41,MA,1,35.6064,-74.8123,27.3667,-113.7798,58,,401677150,-128
ZcTag029,102465,Mk10,DS,9,0,6,42,14,2014-05-23 03:25:41,A,1,35.606,-74.812,,,58,,401677613,-125
ZcTag029,102465,Mk10,DS,2,0,2,68,68,2014-05-23 03:53:11,NL,B,35.5827,-74.8066,24.5986,-127.4472,,,401677613,-134
ZcTag029,102465,Mk10,DS,2,0,2,68,68,2014-05-23 03:52:38,L,,,,,,,,,-134
ZcTag029,102465,Mk10,DS,3,0,3,21,19,2014-05-23 06:32:30,NP,Z,35.039,-73.6599,30.9399,-53.7648,30,,401677759,-132
ZcTag029,102465,Mk10,DS,3,0,3,21,19,2014-05-23 06:32:09,P,,,,,,,,,-132
ZcTag029,102465,Mk10,DS,5,0,0,163,18,2014-05-23 08:09:03,NP,0,35.4944,-74.7423,,,56,,401677613,-134
ZcTag029,102465,Mk10,DS,5,0,0,163,18,2014-05-23 08:09:03,P,0,35.494,-74.742,,,56,,401677619,-132
ZcTag029,102465,Mk10,DS,3,0,1,26,17,2014-05-23 09:12:42,NN,Z,38.1291,-80.4529,37.4612,-77.0303,30,,401677594,-131
ZcTag029,102465,Mk10,DS,3,0,1,26,17,2014-05-23 09:13:09,N,,,,,,,,,-131
ZcTag029,102465,Mk10,DS,2,0,2,48,48,2014-05-23 11:02:46,NN,B,35.5115,-74.8621,43.7877,-115.8911,,,401677626,-137
ZcTag029,102465,Mk10,DS,2,0,2,48,48,2014-05-23 11:02:46,N,B,35.512,-74.862,,,,,401677626,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-23 11:46:52,SR,,,,,,,,401677626,-135
ZcTag029,102465,Mk10,DS,6,0,5,30,17,2014-05-23 11:48:09,NK,1,35.5223,-74.7868,43.0054,-112.29,68,,401677618,-129
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-23 11:46:52,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,6,0,5,30,17,2014-05-23 11:48:09,K,1,35.522,-74.787,,,68,,401677618,-129
ZcTag029,102465,Mk10,DS,5,0,2,70,18,2014-05-23 14:41:46,NL,0,35.4917,-74.8478,33.7494,-66.4339,58,,401677626,-127
ZcTag029,102465,Mk10,DS,5,0,2,70,18,2014-05-23 14:41:46,L,0,35.492,-74.848,,,58,,401677608,-127
ZcTag029,102465,Mk10,DS,2,0,2,17,17,2014-05-23 15:50:34,MA,B,35.3839,-74.8506,39.8133,-98.7032,,,401677618,-135
ZcTag029,102465,Mk10,DS,2,0,2,17,17,2014-05-23 15:50:34,A,B,35.384,-74.851,,,,,401677618,-135
ZcTag029,102465,Mk10,DS,5,0,4,20,17,2014-05-23 19:35:40,NP,0,35.514,-74.8033,28.3664,-107.5868,58,,401677609,-132
ZcTag029,102465,Mk10,DS,5,0,4,20,17,2014-05-23 19:35:40,P,0,35.514,-74.803,,,58,,401677609,-132
ZcTag029,102465,Mk10,DS,7,0,2,32,17,2014-05-23 21:27:23,NK,1,35.48,-74.8027,36.8142,-68.3682,58,,401677610,-122
ZcTag029,102465,Mk10,DS,7,0,2,32,17,2014-05-23 21:27:23,K,1,35.48,-74.803,,,58,,401677611,-122
ZcTag029,102465,Mk10,DS,5,0,3,27,18,2014-05-23 23:06:19,NK,0,35.4108,-74.8451,26.79,-115.9154,68,,401677643,-132
ZcTag029,102465,Mk10,DS,5,0,3,27,18,2014-05-23 23:06:19,K,0,35.411,-74.845,,,68,,401677644,-132
ZcTag029,102465,Mk10,DS,7,0,6,38,16,2014-05-24 01:21:04,MA,0,35.4328,-74.8371,39.1676,-55.9471,58,,401677576,-127
ZcTag029,102465,Mk10,DS,7,0,6,38,16,2014-05-24 01:21:04,A,0,35.433,-74.837,,,58,,401677612,-125
ZcTag029,102465,Mk10,DS,5,0,4,32,16,2014-05-24 02:18:11,MB,2,35.4558,-74.8179,34.2409,-80.7988,68,,401677614,-122
ZcTag029,102465,Mk10,DS,5,0,4,32,16,2014-05-24 02:18:11,B,2,35.456,-74.818,,,68,,401677614,-122
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-24 09:48:10,NK,,,,,,,,401677614,-134
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-24 09:48:10,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,6,0,5,22,17,2014-05-24 14:22:28,NL,0,35.4197,-75.1461,32.3341,-60.5745,50,,401677660,-128
ZcTag029,102465,Mk10,DS,6,0,5,22,17,2014-05-24 14:22:28,L,0,35.42,-75.146,,,50,,401677661,-128
ZcTag029,102465,Mk10,DS,2,0,2,56,56,2014-05-24 14:43:17,MB,B,35.4669,-74.7952,33.8962,-65.9105,,,401677614,-131
ZcTag029,102465,Mk10,DS,2,0,2,56,56,2014-05-24 14:43:17,B,B,35.467,-74.795,,,,,401677615,-131
ZcTag029,102465,Mk10,DS,7,0,5,24,15,2014-05-24 20:33:15,NN,Z,35.3797,-74.9178,36.3605,-70.2655,30,,401677600,-124
ZcTag029,102465,Mk10,DS,7,0,5,24,15,2014-05-24 20:32:33,N,,,,,,,,,-124
ZcTag029,102465,Mk10,DS,8,0,6,36,15,2014-05-24 23:28:17,SR,,,,,,,,401677614,-120
ZcTag029,102465,Mk10,DS,8,0,6,36,15,2014-05-24 23:32:15,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,3,31,17,2014-05-25 00:59:24,MA,Z,40.659,-47.2977,35.5261,-73.5319,30,,401677520,-128
ZcTag029,102465,Mk10,DS,3,0,3,31,17,2014-05-25 00:58:54,A,,,,,,,,,-128
ZcTag029,102465,Mk10,DS,6,0,6,31,19,2014-05-25 01:49:10,NL,2,35.4633,-74.6715,36.8788,-67.8719,50,,401677594,-122
ZcTag029,102465,Mk10,DS,6,0,6,31,19,2014-05-25 01:50:29,L,,,,,,,,,-122
ZcTag029,102465,Mk10,DS,2,0,2,35,35,2014-05-25 03:27:35,NL,B,35.46,-74.8881,26.9233,-115.5623,,,401677594,-136
ZcTag029,102465,Mk10,DS,2,0,2,35,35,2014-05-25 03:27:35,L,B,35.461,-74.889,,,,,401677594,-136
ZcTag029,102465,Mk10,DS,3,0,0,25,25,2014-05-25 06:08:22,NP,A,35.3589,-74.9942,28.5053,-41.95,6,,401677474,-132
ZcTag029,102465,Mk10,DS,3,0,0,25,25,2014-05-25 06:08:22,P,A,35.359,-74.994,,,6,,401677474,-132
ZcTag029,102465,Mk10,DS,3,0,3,56,33,2014-05-25 07:50:36,NP,A,35.4997,-74.5003,38.6894,-90.2859,8,,401677593,-130
ZcTag029,102465,Mk10,DS,3,0,3,56,33,2014-05-25 07:50:36,P,A,35.5,-74.5,,,8,,401677594,-130
ZcTag029,102465,Mk10,DS,4,0,2,29,16,2014-05-25 10:32:00,NN,0,35.6444,-74.6319,42.2793,-105.8901,68,,401677617,-131
ZcTag029,102465,Mk10,DS,4,0,2,29,16,2014-05-25 10:32:00,N,0,35.644,-74.632,,,68,,401677617,-131
ZcTag029,102465,Mk10,DS,3,0,2,17,16,2014-05-25 10:56:47,NK,Z,35.9889,-75.3887,38.5987,-88.1436,38,,401677517,-127
ZcTag029,102465,Mk10,DS,3,0,2,17,16,2014-05-25 10:56:46,K,,,,,,,,,-127
ZcTag029,102465,Mk10,DS,7,0,6,40,14,2014-05-25 14:15:59,NL,1,35.549,-74.6072,31.4339,-54.7859,60,,401677599,-129
ZcTag029,102465,Mk10,DS,7,0,6,40,14,2014-05-25 14:15:59,L,1,35.549,-74.607,,,60,,401677600,-129
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-25 14:14:36,MB,,,,,,,,401650000,
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-25 14:14:36,B,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,2,19,18,2014-05-25 14:57:31,MA,,,,,,,,401677594,-132
ZcTag029,102465,Mk10,DS,3,0,2,19,18,2014-05-25 14:56:53,A,,,,,,,,,
ZcTag029,102465,Mk10,DS,4,0,3,26,18,2014-05-25 19:16:32,NP,Z,35.8256,-75.1011,31.293,-96.7748,30,,401677645,-135
ZcTag029,102465,Mk10,DS,4,0,3,26,18,2014-05-25 19:17:11,P,,,,,,,,,-135
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-25 20:42:46,NK,,,,,,,,401677594,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-25 20:42:46,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,6,0,4,36,16,2014-05-25 21:58:44,NN,0,35.4806,-74.5993,27.2335,-113.3815,50,,401677647,-130
ZcTag029,102465,Mk10,DS,6,0,4,36,16,2014-05-25 21:58:44,N,0,35.481,-74.599,,,50,,401677647,-130
ZcTag029,102465,Mk10,DS,4,0,2,16,15,2014-05-25 22:56:03,SR,0,35.5295,-74.6563,32.4863,-59.4324,55,,401677576,-125
ZcTag029,102465,Mk10,DS,4,0,2,16,15,2014-05-25 22:56:03,R,0,35.53,-74.656,,,55,,401677576,-125
ZcTag029,102465,Mk10,DS,4,0,1,16,14,2014-05-26 00:32:16,SR,0,35.6065,-74.6475,42.1454,-107.128,58,,401677625,-131
ZcTag029,102465,Mk10,DS,4,0,1,16,14,2014-05-26 00:32:16,R,0,35.606,-74.647,,,58,,401677625,-131
ZcTag029,102465,Mk10,DS,9,0,8,62,19,2014-05-26 02:22:01,MA,0,35.5591,-74.7057,33.5921,-84.295,58,,401677638,-121
ZcTag029,102465,Mk10,DS,9,0,8,62,19,2014-05-26 02:22:01,A,0,35.559,-74.706,,,58,,401677607,-116
ZcTag029,102465,Mk10,DS,6,0,5,51,14,2014-05-26 03:20:18,NL,0,35.637,-74.6645,27.9518,-109.6389,57,,401677595,-130
ZcTag029,102465,Mk10,DS,6,0,5,51,14,2014-05-26 03:20:18,L,0,35.637,-74.665,,,57,,401677595,-130
ZcTag029,102465,Mk10,DS,5,0,5,29,17,2014-05-26 07:30:30,NP,Z,34.9719,-73.9845,37.3623,-86.4326,30,,401677651,-131
ZcTag029,102465,Mk10,DS,5,0,5,29,17,2014-05-26 07:31:29,P,,,,,,,,,-131
ZcTag029,102465,Mk10,DS,7,0,7,20,15,2014-05-26 10:04:56,SR,0,35.5212,-74.7357,38.0481,-61.2518,58,,401677629,-130
ZcTag029,102465,Mk10,DS,7,0,7,20,15,2014-05-26 10:04:56,R,0,35.521,-74.736,,,58,,401677629,-130
ZcTag029,102465,Mk10,DS,2,0,2,71,71,2014-05-26 10:29:14,NK,,,,,,,,401677606,-134
ZcTag029,102465,Mk10,DS,2,0,2,71,71,2014-05-26 10:30:25,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-26 10:30:56,NN,,,,,,,,401677606,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-26 10:30:56,N,,,,,,,,,
ZcTag029,102465,Mk10,DS,4,0,3,23,18,2014-05-26 11:46:52,SR,0,35.5154,-74.5681,28.7362,-108.6499,68,,401677663,-129
ZcTag029,102465,Mk10,DS,4,0,3,23,18,2014-05-26 11:46:52,R,0,35.515,-74.568,,,68,,401677664,-129
ZcTag029,102465,Mk10,DS,2,0,0,17,17,2014-05-26 13:04:02,MA,B,35.5297,-74.5573,24.84,-22.0452,,,401677606,-134
ZcTag029,102465,Mk10,DS,2,0,0,17,17,2014-05-26 13:04:02,A,B,35.53,-74.557,,,,,401677607,-134
ZcTag029,102465,Mk10,DS,8,0,5,18,16,2014-05-26 15:40:06,NL,0,35.5773,-74.7056,,,50,,401677625,-128
ZcTag029,102465,Mk10,DS,7,0,5,18,16,2014-05-26 15:39:03,MB,,,,,,,,401650000,
ZcTag029,102465,Mk10,DS,7,0,5,18,16,2014-05-26 15:40:52,B,,,,,,,,,-127
ZcTag029,102465,Mk10,DS,8,0,5,18,16,2014-05-26 15:40:06,L,0,35.577,-74.706,,,50,,401677628,-127
ZcTag029,102465,Mk10,DS,6,0,4,20,15,2014-05-26 18:55:47,NP,0,35.5835,-74.4235,31.8716,-92.6207,60,,401677642,-131
ZcTag029,102465,Mk10,DS,6,0,4,20,15,2014-05-26 18:55:47,P,0,35.584,-74.423,,,60,,401677642,-131
ZcTag029,102465,Mk10,DS,2,0,2,21,21,2014-05-26 21:50:50,NN,B,35.5247,-74.6467,28.1819,-108.2924,,,401677606,-131
ZcTag029,102465,Mk10,DS,3,0,3,23,21,2014-05-26 21:51:03,NK,A,35.5147,-74.448,34.1751,-81.0774,,,401677661,-121
ZcTag029,102465,Mk10,DS,2,0,2,21,21,2014-05-26 21:50:50,N,B,35.525,-74.647,,,,,401677607,-131
ZcTag029,102465,Mk10,DS,3,0,3,23,21,2014-05-26 21:51:03,K,A,35.515,-74.448,,,,,401677662,-121
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-26 23:59:41,SR,,,,,,,,401677606,-134
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-26 23:59:41,R,,,,,,,,,
ZcTag029,102465,Mk10,DS,2,0,2,43,43,2014-05-27 00:23:47,MA,B,35.5508,-74.5534,44.9391,-26.795,,,401677606,-132
ZcTag029,102465,Mk10,DS,2,0,2,43,43,2014-05-27 00:23:47,A,B,35.551,-74.553,,,,,401677607,-132
ZcTag029,102465,Mk10,DS,4,0,3,97,16,2014-05-27 01:27:20,NL,2,35.528,-74.5874,39.4579,-56.0877,60,,401677589,-125
ZcTag029,102465,Mk10,DS,4,0,3,97,16,2014-05-27 01:27:20,L,2,35.527,-74.588,,,60,,401677589,-125
ZcTag029,102465,Mk10,DS,3,0,3,48,18,2014-05-27 08:31:12,NN,A,35.6215,-74.4931,29.5723,-47.0399,,,401677593,-128
ZcTag029,102465,Mk10,DS,3,0,3,48,18,2014-05-27 08:31:12,N,A,35.622,-74.493,,,,,401677593,-128
ZcTag029,102465,Mk10,DS,2,0,1,89,89,2014-05-27 09:36:15,SR,,,,,,,,401677606,-137
ZcTag029,102465,Mk10,DS,2,0,1,89,89,2014-05-27 09:35:30,R,B,35.633,-74.514,,,,,401677607,-127
ZcTag029,102465,Mk10,DS,3,0,3,50,44,2014-05-27 11:15:31,SR,A,35.6145,-74.4775,31.7793,-93.842,,,401677609,-128
ZcTag029,102465,Mk10,DS,3,0,3,50,44,2014-05-27 11:15:31,R,A,35.614,-74.478,,,,,401677609,-128
ZcTag029,102465,Mk10,DS,5,0,5,27,16,2014-05-27 16:03:12,MA,0,35.6353,-74.5563,42.1023,-107.7073,60,,401677586,-124
ZcTag029,102465,Mk10,DS,5,0,5,27,16,2014-05-27 16:03:12,A,0,35.635,-74.556,,,60,,401677587,-124
ZcTag029,102465,Mk10,DS,5,0,4,24,17,2014-05-27 18:45:04,NP,0,35.5257,-74.7347,33.0283,-87.0058,60,,401677601,-130
ZcTag029,102465,Mk10,DS,5,0,4,24,17,2014-05-27 18:45:04,P,0,35.526,-74.735,,,60,,401677602,-130
ZcTag029,102465,Mk10,DS,2,0,2,51,51,2014-05-27 19:54:16,NN,B,35.676,-74.463,39.6708,-55.0795,,,401677606,-127
ZcTag029,102465,Mk10,DS,2,0,2,51,51,2014-05-27 19:54:16,N,B,35.676,-74.463,,,,,401677607,-127
